ExternalId	Name	TypeOne	TypeTwo	X	Y	Geometry	Poly15
574	Stavadlo 2 U.S.Steel	MHD	MHD	21.2140598297119	48.6107215881347	POINT (21.21405980643628 48.61072163494576)	POLYGON ((21.217238528156432 48.629448819208086, 21.217207752267147 48.629440413385545, 21.21717588163394 48.629434047627036, 21.217143223184873 48.62942978323749, 21.217110091434748 48.62942766128489, 21.217076805456276 48.62942770220449, 21.217043685807372 48.62942990560219, 21.217011051444203 48.62943425025832, 21.216979216649626 48.6294406943321, 21.216948488006583 48.62944917576426, 21.216919161445734 48.62945961287501, 21.21689151939554 48.629471905150425, 21.216865828062456 48.629485934210415, 21.216842334867234 48.62950156494886, 21.21682126606223 48.629518646834605, 21.21680282455238 48.62953701536112, 21.21678718794115 48.62955649363069, 21.216774506820027 48.629576894058154, 21.216764903318147 48.629598020177134, 21.21675846992603 48.62961966853237, 21.216755268604675 48.62964163063887, 21.216755330188725 48.62966369498985, 21.216758654089315 48.62968564909352, 21.21676520829966 48.62970728151957, 21.216774929703007 48.629728383935394, 21.216787724680458 48.62974875311238, 21.21680347001238 48.629768192883255, 21.216822014064956 48.62978651603129, 21.216843178250418 48.62980354609316, 21.216976922402583 48.62990099795255, 21.216991834975257 48.629934464074395, 21.216933595536222 48.62997965178144, 21.21670108919723 48.629855663751805, 21.216674161317435 48.6298426934327, 21.216645445213334 48.629831535128474, 21.216615217434637 48.6298222962986, 21.216583769088615 48.62981506591682, 21.216551403036714 48.62980991361497, 21.216518430977914 48.629806889011775, 21.216485170447083 48.629806021235474, 21.216451941757086 48.62980731864321, 21.216419064914177 48.62981076874032, 21.216386856536275 48.62981633830093, 21.216355626803967 48.62982397368775, 21.216325676473428 48.62983360136888, 21.216297293980094 48.62984512862544, 21.216270752660947 48.62985844444494, 21.216246308122262 48.62987342059006, 21.216224195777983 48.629889912833754, 21.21620462858257 48.62990776234808, 21.21618779498012 48.62992679723382, 21.216173857089498 48.62994683417575, 21.216162949142976 48.629967680208296, 21.21615517619335 48.629989134573535, 21.216150613102187 48.63001099065488, 21.216149303818604 48.63003303796674, 21.216151260955964 48.630055064181526, 21.216156465670167 48.63007685717455, 21.216164867841012 48.63009820706697, 21.2161763865547 48.63011890824702, 21.216190910882933 48.63013876135001, 21.216208300951138 48.63015757517873, 21.216228389285355 48.6301751685444, 21.21625098242509 48.63019137201199, 21.216275862786418 48.630206029531855, 21.21677444124884 48.63047190496914, 21.21649028838584 48.630710198423316, 21.216367745755605 48.63081296299775, 21.215713518551354 48.63136079964993, 21.215694163893044 48.63137875095302, 21.21567755693359 48.63139787329151, 21.215663857609197 48.63141798250806, 21.215653197854675 48.63143888494088, 21.215645680332646 48.631460379289045, 21.215641377444783 48.631482258550825, 21.21564033063433 48.63150431201731, 21.2156425499869 48.63152632730164, 21.2156480141331 48.6315480923845, 21.215656670454244 48.63156939765564, 21.215668435588874 48.63159003793303, 21.215683196235506 48.631609814438605, 21.215700810243618 48.63162853671271, 21.215721107982542 48.6316460244483, 21.21574389397504 48.63166210922758, 21.215768948779818 48.63167663614407, 21.215796031104848 48.63168946529413, 21.215824880131144 48.631700473124745, 21.215855218024696 48.631709553623246, 21.215886752612196 48.63171661933853, 21.215919180194945 48.63172160222298, 21.215952188473796 48.631724454288104, 21.215985459556858 48.63172514806657, 21.21601867302121 48.63172367687689, 21.21605150899881 48.631720054887545, 21.21608365125723 48.631714316980755, 21.216114790245285 48.63170651841641, 21.216144626074332 48.63169673429989, 21.21617287140643 48.6316850588586, 21.21619925422175 48.63167160453474, 21.216223520438266 48.63165650090209, 21.216245436358772 48.63163989341838, 21.2168997352864 48.631091991929196, 21.21689980457237 48.631091927664485, 21.216899882964714 48.631091868174295, 21.217515181949306 48.630575866773064, 21.217515209790875 48.63057584091016, 21.217515241312544 48.63057581697477, 21.217915416739775 48.630240020040006, 21.2179154167398 48.63024002003999, 21.218268875314546 48.62994413713846, 21.22363724979182 48.62545113893958, 21.22363727268351 48.625451117716416, 21.223637298596074 48.625451098078926, 21.225492895555995 48.62389709385514, 21.225492907822286 48.623897082476425, 21.225492921709904 48.62389707194844, 21.227564418311353 48.62216166723248, 21.227583765193312 48.62214371387445, 21.22760036457203 48.622124589759885, 21.227614056588525 48.622104479065584, 21.227624709383996 48.62208357546966, 21.227632220369575 48.622062080285986, 21.227636517214183 48.62204020052554, 21.227637558540945 48.622018146902704, 21.22763533432556 48.62199613180602, 21.22762986599262 48.62197436725276, 21.227621206209196 48.62195306284695, 21.22760943837738 48.62193242376104, 21.22759467583102 48.621912648759704, 21.22757706074407 48.62189392828601, 21.227556762761317 48.62187644262702, 21.227533977364487 48.621860360177834, 21.227508923989706 48.621845835819904, 21.227481843914088 48.62183300942938, 21.227452997932193 48.621822004530024, 21.22742266384445 48.62181292710385, 21.227391133781904 48.621805864570476, 21.227358711392935 48.621800884945, 21.227325708919047 48.6217980361834, 21.22729244418801 48.62179734572042, 21.227259237553135 48.62179882020552, 21.227226408808274 48.62180244543879, 21.227194274108175 48.6218081865077, 21.22716314292389 48.62181598812338, 21.227133315062574 48.62182577515282, 21.227105077780262 48.621837453342756, 21.227078703015543 48.62185091022701, 21.22705444477077 48.62186601620988, 21.227032536665803 48.6218826258138, 21.22522604826289 48.62339601436276, 21.225225965246153 48.62339577142271, 21.225215465613122 48.62337483374116, 21.225201920923098 48.623354679151966, 21.225185461621685 48.623335501753786, 21.225166246223107 48.623317486234235, 21.225144459783575 48.62330080609135, 21.225120312119014 48.62328562196259, 21.225094035784412 48.62327208007805, 21.22506588383418 48.62326031085215, 21.22503612738517 48.62325042762772, 21.225005053005706 48.62324252558448, 21.224972959955885 48.62323668082248, 21.224940157305696 48.62323294962931, 21.224906960958577 48.6232313679379, 21.224873690609314 48.623231950980696, 21.224840666665305 48.6232346931426, 21.224808207161086 48.62323956801553, 21.2247766246956 48.62324652865238, 21.224746223421867 48.62325550801931, 21.22471729611791 48.62326641964096, 21.224690121367352 48.62327915843385, 21.224664960876456 48.62329360171765, 21.22464205695391 48.62330961039704, 21.224621630177243 48.62332703030103, 21.224389230577334 48.62354666783846, 21.223641368870243 48.62404099274751, 21.223398585408972 48.624173236995304, 21.223170445488403 48.62424212164636, 21.222724883673543 48.62410778293429, 21.222693947678106 48.6240996448751, 21.22266195743094 48.62409355620708, 21.222629221012006 48.62408957556664, 21.222596053686978 48.62408774128914, 21.22256277487112 48.62408807103928, 21.22252970505339 48.624090561641566, 21.222497162710074 48.624095189110434, 21.222465461237874 48.62410190888138, 21.222434905935824 48.62411065624012, 21.2224057910653 48.624121346945834, 21.22237839701615 48.62413387804233, 21.22235887863923 48.62414482487915, 21.22239137268017 48.62390541441939, 21.222421850807674 48.62386110256098, 21.224043425945652 48.62316116456654, 21.224066281392098 48.62315038109192, 21.224087714351914 48.623138382250836, 21.224107578181602 48.62312525013953, 21.22425377810537 48.62302024982763, 21.22427915801921 48.622999710675074, 21.2243007087411 48.62297733122566, 21.22470770679945 48.62249393019408, 21.224723086339253 48.62247323477492, 21.224735185956106 48.62245160345128, 21.224798785182877 48.62231710327511, 21.224807669732975 48.62229413389865, 21.224812855943615 48.622270671920504, 21.224814286133462 48.622246978309455, 21.22481194439971 48.62222331661048, 21.22480585679474 48.6221999500131, 21.224777156278396 48.622116350094366, 21.224768732714566 48.62209619623848, 21.224757521045827 48.622076648454055, 21.224743618276776 48.622057875865245, 21.224727144694544 48.622040040889026, 21.22470824282807 48.622023297830324, 21.22468707621483 48.62200779154668, 21.224663827985957 48.621993656195286, 21.22456012809276 48.62193625638809, 21.22453012332644 48.62192143124208, 21.224497837553205 48.62190888796183, 21.22446366386449 48.62189877926592, 21.224352964255804 48.62187077938028, 21.224327623809177 48.621865117931456, 21.224301689328637 48.62186079772114, 21.22417798984106 48.62184359779464, 21.224146939581498 48.6218402684223, 21.224115557607366 48.621838860550966, 21.224084113864038 48.62183938629107, 21.224052878828175 48.62184184112027, 21.223974679160214 48.62185044108297, 21.223940048600475 48.62185549537452, 21.223906403374805 48.62186291934141, 21.223874111313265 48.62187263182045, 21.22384352545286 48.62188452662907, 21.22381498017801 48.621898473725935, 21.22375968023941 48.62192857362409, 21.223736550655627 48.62194238882844, 21.223715429432893 48.62195755200065, 21.22369649456055 48.621973935361495, 21.223679905604154 48.62199140084907, 21.223550979049406 48.62214205976227, 21.22348042996968 48.62220381383746, 21.223406545063806 48.62224216045044, 21.223145495784028 48.62232653285242, 21.222054651502475 48.622643187611324, 21.222025639458042 48.62265272822058, 21.22199813232544 48.62266405991087, 21.221972380932836 48.62267707935281, 21.221948620099027 48.622691667826956, 21.22179882008032 48.62279286751681, 21.22177422992324 48.62281141585624, 21.221752856313408 48.62283164012582, 21.22165195593818 48.62293923987737, 21.221634254013555 48.62296062310826, 21.221620150281183 48.62298315179609, 21.22160981073943 48.62300656079008, 21.22160335708465 48.62303057457841, 21.221583856396027 48.62313597452253, 21.221581564894578 48.6231550456948, 21.22158172727822 48.623174176974786, 21.22158434237397 48.62319322984279, 21.22171758990884 48.623851974361415, 21.221633692212606 48.62447005311046, 21.221567495691193 48.62468471436332, 21.221562750375334 48.62470460495459, 21.22156070873415 48.6247246972417, 21.221561387149197 48.624744830041294, 21.221567786730446 48.62480793006012, 21.221571691052766 48.62483002337553, 21.221578869434776 48.62485175279953, 21.221589251616148 48.624872905636906, 21.22160273597628 48.624893274836126, 21.221619190528905 48.6249126610159, 21.22163845421387 48.624930874416904, 21.22166033847357 48.62494773675928, 21.221684629098533 48.6249630829876, 21.221711088324188 48.62497676288666, 21.221739457158126 48.62498864255192, 21.221930257660507 48.62506004282412, 21.221946774937344 48.62506583203295, 21.222556383263193 48.62526544986634, 21.222858931824135 48.62537834197822, 21.217737096358448 48.62966494190874, 21.217659401974256 48.629729980300134, 21.21760956369717 48.629693693901324, 21.217531030989363 48.62963651542779, 21.217344973708432 48.629500947037776, 21.21732139321316 48.62948537416867, 21.217295623557394 48.62947140837143, 21.217267912916157 48.62945918414298, 21.217238528156432 48.629448819208086))
575	Stodolova	MHD	MHD	21.2340698242187	48.7008781433105	POINT (21.23406980097289 48.70087819026258)	POLYGON ((21.22490218956902 48.69670199199329, 21.224891527563404 48.69669497342393, 21.224880967869897 48.69668788739647, 21.22487971305441 48.696687196182914, 21.224878555519087 48.696686434201716, 21.224866905649243 48.696680141237664, 21.2248553476106
576	Stodolova	MHD	MHD	21.2338905334472	48.7008209228515	POINT (21.233890510200915 48.700820969803445)	POLYGON ((21.22431538134654 48.69672918080126, 21.224314470898257 48.69672892910087, 21.224313599402887 48.696728622880656, 21.22429909499147 48.696724678312385, 21.22428462541066 48.6967206780822, 21.224283682078436 48.69672048666856, 21.224282769439018 
577	Stodolova	MHD	MHD	21.233829498291	48.7009887695312	POINT (21.233829475044487 48.70098881648333)	POLYGON ((21.224903228707745 48.69670282541259, 21.22490218956902 48.69670199199329, 21.224891527563404 48.69669497342393, 21.224880967869897 48.69668788739647, 21.22487971305441 48.696687196182914, 21.224878555519087 48.696686434201716, 21.22486690564924
578	Suchá dolina	MHD	MHD	21.2303791046142	48.7578697204589	POINT (21.230379081342118 48.757869767495244)	POLYGON ((21.22150023373245 48.756872245558164, 21.221499098784015 48.75686728059254, 21.221498719458953 48.756866290854795, 21.22149847483867 48.75686528272584, 21.221496551716804 48.75686044950665, 21.221495023940022 48.756855554975644, 21.2214927672956
579	Suchá dolina	MHD	MHD	21.2302494049072	48.7578582763671	POINT (21.230249381634767 48.75785832340341)	POLYGON ((21.220380093779358 48.75685151466841, 21.220361508073623 48.75686983940795, 21.220345728387855 48.75688928040222, 21.220332906691404 48.75690965042488, 21.220323166467214 48.75693075330251, 21.220316601522512 48.75695238580364, 21.22031327508525
580	Suchodolinská	MHD	MHD	21.2364406585693	48.7457389831542	POINT (21.236440635317376 48.74573903017411)	POLYGON ((21.230795576009672 48.74823215670781, 21.230536870841323 48.74827478865884, 21.230517925140386 48.748278298690494, 21.230251526158796 48.74833319846036, 21.2302292513052 48.74833835625819, 21.230064500474843 48.74838080456914, 21.229945853113485
581	Suchodolinská	MHD	MHD	21.2359790802001	48.7461013793945	POINT (21.235979056946793 48.74610142641481)	POLYGON ((21.230795576009672 48.74823215670781, 21.230536870841323 48.74827478865884, 21.230517925140386 48.748278298690494, 21.230251526158796 48.74833319846036, 21.2302292513052 48.74833835625819, 21.230064500474843 48.74838080456914, 21.229945853113485
582	Svornosti	MHD	MHD	21.2613296508789	48.7333984375	POINT (21.26132962769913 48.733398484508356)	POLYGON ((21.250654846445695 48.72939016247065, 21.25062237875453 48.72938511618206, 21.2505893197366 48.729382199495035, 21.250555987764205 48.72938144049852, 21.25052270383822 48.729382846502, 21.25048978849682 48.72938640396507, 21.250457558728712 48.7
583	Svornosti	MHD	MHD	21.261339187622	48.7331314086914	POINT (21.26133916444233 48.73313145569939)	POLYGON ((21.24975569166172 48.72915924653896, 21.24975303944407 48.729158618371045, 21.249750473459496 48.72915784926072, 21.249737344814346 48.72915490115471, 21.24972429178581 48.729151809590014, 21.24972155926933 48.72915135642545, 21.24971889168845 4
584	Havlí?kova	MHD	MHD	21.2451190948486	48.7387199401855	POINT (21.2451190716226 48.73871998719725)	POLYGON ((21.23859165818671 48.73139225110162, 21.23855913879835 48.731387348923036, 21.23852604965463 48.73138457891991, 21.238492709417976 48.731383967768494, 21.238459439168814 48.73138552135436, 21.238426559313652 48.731389224715954, 21.23839438649942
585	Havlí?kova	MHD	MHD	21.2452697753906	48.7388191223144	POINT (21.245269752164983 48.73881916932641)	POLYGON ((21.238758028011794 48.731462432015924, 21.238735106060833 48.731446404413894, 21.23870991970784 48.73143194025693, 21.238682711510585 48.73141917884147, 21.238653743497448 48.73140824306556, 21.238623294644068 48.73139923824549, 21.2385916581867
586	Havlí?kova	MHD	MHD	21.2450294494628	48.7386207580566	POINT (21.245029426236584 48.73862080506823)	POLYGON ((21.23859165818671 48.73139225110162, 21.23855913879835 48.731387348923036, 21.23852604965463 48.73138457891991, 21.238492709417976 48.731383967768494, 21.238459439168814 48.73138552135436, 21.238426559313652 48.731389224715954, 21.23839438649942
587	Havlí?kova	MHD	MHD	21.2459297180175	48.7392196655273	POINT (21.2459296947936 48.73921971254006)	POLYGON ((21.237706047138786 48.73216962560567, 21.23770205628911 48.73219153092344, 21.23770133038881 48.73221358952635, 21.237703876432956 48.732235588977986, 21.237709669905954 48.73225731741147, 21.237718655017506 48.73227856556954, 21.237730745239695
588	Havlí?kova	MHD	MHD	21.2452201843261	48.7387084960937	POINT (21.24522016110039 48.738708543105545)	POLYGON ((21.23859165818671 48.73139225110162, 21.23855913879835 48.731387348923036, 21.23852604965463 48.73138457891991, 21.238492709417976 48.731383967768494, 21.238459439168814 48.73138552135436, 21.238426559313652 48.731389224715954, 21.23839438649942
589	Havlí?kova	MHD	MHD	21.2447490692138	48.7386283874511	POINT (21.244749045986804 48.738628434462676)	POLYGON ((21.23859165818671 48.73139225110162, 21.23855913879835 48.731387348923036, 21.23852604965463 48.73138457891991, 21.238492709417976 48.731383967768494, 21.238459439168814 48.73138552135436, 21.238426559313652 48.731389224715954, 21.23839438649942
590	Havlí?kova	MHD	MHD	21.2458705902099	48.7399139404296	POINT (21.24587056698564 48.73991398744346)	POLYGON ((21.23768208952629 48.73299007978617, 21.23767348825589 48.73301139735965, 21.23766808709647 48.733033169977034, 21.237665938068197 48.73305518795661, 21.237667061871615 48.7330772392533, 21.23767144768813 48.73309911150104, 21.237679053284026 48
591	Králi?ia	MHD	MHD	21.2802600860595	48.7024993896484	POINT (21.280260062940638 48.70249943661579)	POLYGON ((21.276267742458383 48.69621824649266, 21.276290921794455 48.69620239189347, 21.27631164199782 48.696185109612976, 21.27632970352256 48.69616656609038, 21.276344932428096 48.696146939911195, 21.276357182054202 48.69612642008739, 21.27636633443339
592	Králi?ia	MHD	MHD	21.2800998687744	48.7017097473144	POINT (21.280099845655315 48.70170979428063)	POLYGON ((21.276419460305423 48.695170686799216, 21.276389367294303 48.69516357650491, 21.27591915418638 48.69506872796711, 21.275789242902782 48.69503770983588, 21.275663136283985 48.69500495112075, 21.275628676979824 48.69499737975747, 21.27559319366467
593	Štrbská	MHD	MHD	21.2393207550048	48.7521705627441	POINT (21.239320731759012 48.752170609774424)	POLYGON ((21.23275113605884 48.7490310961099, 21.232745065962455 48.74902773326585, 21.23273926624857 48.7490241678485, 21.23273228580464 48.74902065303346, 21.232725560371115 48.749016927128814, 21.232719021063076 48.7490139739266, 21.23271272081005 48.7
594	Štrbská	MHD	MHD	21.2391891479492	48.7521514892578	POINT (21.239189124703056 48.75215153628807)	POLYGON ((21.23275113605884 48.7490310961099, 21.232745065962455 48.74902773326585, 21.23273926624857 48.7490241678485, 21.23273228580464 48.74902065303346, 21.232725560371115 48.749016927128814, 21.232719021063076 48.7490139739266, 21.23271272081005 48.7
595	Technická univerzita	MHD	MHD	21.2441692352294	48.7306594848632	POINT (21.244169212003055 48.730659531862685)	POLYGON ((21.23699799070951 48.72400758308661, 21.236965262894298 48.724010666509955, 21.23693314276914 48.72401583931527, 21.23692968646438 48.72401651531208, 21.236886666181963 48.724006120076574, 21.23686666318237 48.723987134255566, 21.23637655593176 
596	Technická univerzita	MHD	MHD	21.2449703216552	48.7300186157226	POINT (21.244970298431245 48.73001866272139)	POLYGON ((21.236184338223374 48.72317970369894, 21.236176575636975 48.72315824591376, 21.236165671588708 48.72313739486686, 21.236151731093848 48.72311735136438, 21.236134888409747 48.723098308435176, 21.236115305742764 48.72308044947182, 21.2360931716859
597	Technická univerzita	MHD	MHD	21.2441501617431	48.7294082641601	POINT (21.244150138517057 48.729408311157684)	POLYGON ((21.234979378613318 48.72167125768032, 21.234947997949085 48.72166379383492, 21.23491566270564 48.72165840106062, 21.234882684285285 48.72165513129209, 21.234849380284174 48.721654016018576, 21.234816071433805 48.72165506598064, 21.23478307851238
598	Technická univerzita	MHD	MHD	21.2444591522216	48.7296600341796	POINT (21.244459128996343 48.72966008117769)	POLYGON ((21.23596945417259 48.7225247795102, 21.235942938370002 48.72251139949591, 21.235914568114044 48.72249980351127, 21.23588461662389 48.722490103230626, 21.235853372346142 48.722482392071974, 21.23582113617706 48.72247674429701, 21.23578821856487 4
599	Technická univerzita	MHD	MHD	21.2445907592773	48.7302017211914	POINT (21.244590736052245 48.73020176819033)	POLYGON ((21.235426188236758 48.723097782624585, 21.23541572192271 48.72310264002052, 21.23541276658953 48.723104320249895, 21.23540962868526 48.72310584870878, 21.235400125842745 48.723111507036194, 21.235390429516055 48.72311701979581, 21.23538773732804
600	Technická univerzita	MHD	MHD	21.2439193725585	48.7308807373046	POINT (21.2439193493314 48.73088078430436)	POLYGON ((21.23807562551681 48.7241791696207, 21.23807504514036 48.7241571090873, 21.238071199352923 48.72413519241864, 21.23806412519569 48.72411363068395, 21.23805389080052 48.72409263153381, 21.238040594733697 48.72407239720088, 21.23802436504651 48.72
602	Tepláre?	MHD	MHD	21.2803993225097	48.6986007690429	POINT (21.280399299392315 48.69860081600451)	POLYGON ((21.275628676979824 48.69499737975747, 21.275593193664672 48.694992286921526, 21.27547059418729 48.6949791869779, 21.275431386722527 48.69497653105732, 21.275391978471756 48.694976899990486, 21.275281278958573 48.69498219996706, 21.27524578434885
603	Tepláre?	MHD	MHD	21.2808609008789	48.6972198486328	POINT (21.28086087776317 48.69721989559241)	POLYGON ((21.276498258937337 48.69053953320961, 21.276530991124893 48.69054368030248, 21.276564179669084 48.6905456833052, 21.276597504941932 48.690545522927515, 21.276630645998583 48.69054320071395, 21.276663283668377 48.69053873902897, 21.27669510362882
604	Teplého	MHD	MHD	21.2615890502929	48.6825714111328	POINT (21.26158902712812 48.68257145806515)	POLYGON ((21.258566932653473 48.676472211159705, 21.25853488751571 48.6764747809728, 21.258525987553462 48.676475780968545, 21.258525362783306 48.67647585156478, 21.258159264334743 48.67651745138455, 21.258158680653686 48.676517518054524, 21.2571082851008
605	Teplého	MHD	MHD	21.261489868164	48.682689666748	POINT (21.26148984499892 48.68268971368047)	POLYGON ((21.258566932653473 48.676472211159705, 21.25853488751571 48.6764747809728, 21.258525987553462 48.676475780968545, 21.258525362783306 48.67647585156478, 21.258159264334743 48.67651745138455, 21.258158680653686 48.676517518054524, 21.2571082851008
606	Priemyselná	MHD	MHD	21.2774906158447	48.7287483215332	POINT (21.277490592710834 48.72874836853914)	POLYGON ((21.272672859598615 48.72227764342876, 21.272663724821143 48.72225642350665, 21.272651490485014 48.722235898176336, 21.272636274416676 48.722216265107036, 21.27261822315768 48.72219771337477, 21.27259751055326 48.722180421641674, 21.2725743360781
607	Priemyselná	MHD	MHD	21.2771091461181	48.7282905578613	POINT (21.277109122983315 48.72829060486646)	POLYGON ((21.272886781074998 48.720033052484446, 21.272872109762236 48.7200132389233, 21.272854574026372 48.71999447228159, 21.27283434274802 48.719976933291115, 21.272811610766585 48.71996079086061, 21.27278659700376 48.719946200449094, 21.27275954235522
608	Lingov	MHD	MHD	21.2913608551025	48.7324790954589	POINT (21.291360832005868 48.73247914247426)	POLYGON ((21.280822321949778 48.729837524161624, 21.28080012240593 48.72981643390916, 21.280704022242023 48.72973543412807, 21.280682167823127 48.729718767166055, 21.28065794921389 48.729703597557844, 21.28063159965253 48.72969007139361, 21.28060337289865
609	Trebišovská	MHD	MHD	21.2314205169677	48.7031593322753	POINT (21.231420493713927 48.703159379230044)	POLYGON ((21.222943767029403 48.69998988070644, 21.222934679167963 48.69998700653927, 21.222925766910237 48.69998390076728, 21.222919649914175 48.699982253318886, 21.222913691181308 48.699980368782036, 21.222904221489156 48.69997809808555, 21.222894892260
610	Trebišovská	MHD	MHD	21.231740951538	48.702709197998	POINT (21.23174092828525 48.7027092449521)	POLYGON ((21.22438305053702 48.6971153565045, 21.22435122665533 48.69712191516283, 21.224320527126647 48.697130507127795, 21.224291247601265 48.697141049655094, 21.22426367005469 48.69715344121552, 21.224238060072224 48.69716756247295, 21.224214664291228 
611	Triton	MHD	MHD	21.2611694335937	48.7015495300292	POINT (21.261169410422443 48.70154957698988)	POLYGON ((21.251323433274415 48.69918521365843, 21.251302116464565 48.69916825164768, 21.251278390694637 48.699152754396074, 21.25125248445672 48.69913887114919, 21.251224647241127 48.69912673560891, 21.25119514713381 48.69911646464589, 21.2511642682345 4
612	Triton	MHD	MHD	21.2611503601074	48.7013092041015	POINT (21.261150336936158 48.70130925106178)	POLYGON ((21.250249099550153 48.698765787097074, 21.250222430136393 48.698752552364326, 21.250193929462156 48.698741111745214, 21.250163872002563 48.69873157541793, 21.2501325472247 48.698724035221446, 21.250100256800057 48.69871856377109, 21.250067311699
613	Alžbetina, Rek.UPJŠ	MHD	MHD	21.2525596618652	48.7197685241699	POINT (21.252559638665073 48.71976857115539)	POLYGON ((21.241316635454897 48.714962421518045, 21.241312995215008 48.714962088782045, 21.241300001935905 48.71496175255278, 21.241287022675003 48.714961230552426, 21.241283350452434 48.71496132165741, 21.241279678456536 48.71496122663578, 21.24126669794
614	Alžbetina, Rek.UPJŠ	MHD	MHD	21.2527198791503	48.7188682556152	POINT (21.252719855950858 48.71886830259944)	POLYGON ((21.242941465158236 48.713375311461284, 21.242927317511775 48.713371323641454, 21.242926081216574 48.71337106653016, 21.242924885121155 48.71337073648831, 21.24291018023606 48.71336775961503, 21.242895510061206 48.71336470866729, 21.2428942416372
615	V úvoze	MHD	MHD	21.2838306427001	48.7028884887695	POINT (21.28383061959098 48.702888535738516)	POLYGON ((21.27527035560585 48.69776828869893, 21.275271507288974 48.69777270360764, 21.275272268176828 48.69777715545468, 21.27527434150511 48.69778356840316, 21.27527602733507 48.69779003092777, 21.275277827185516 48.69779434985126, 21.27527924359186 48
616	V úvoze	MHD	MHD	21.2832794189453	48.7034683227539	POINT (21.283279395834494 48.70346836972361)	POLYGON ((21.277038516315656 48.697685545301574, 21.277037548072933 48.697685496435525, 21.277021855326357 48.69768572585863, 21.27700616085608 48.69768589593919, 21.277005196166737 48.69768596940803, 21.277004225350833 48.697685983600856, 21.276988642138
