ExternalId;Geometry;X;Y;Street;OrientationNumber;Address;Type;District;DistrictTwo;LegalArea;HousingCount
20391;POINT (21.2294047 48.7265358);21.2294047;48.7265358;Na šajbe;3;Na šajbe 3;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
20392;POINT (21.229589 48.7263065);21.229589;48.7263065;Na šajbe;7;Na šajbe 7;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
20394;POINT (21.2293044 48.7266629);21.2293044;48.7266629;Na šajbe;1;Na šajbe 1;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
5349;POINT (21.2238791 48.7020788);21.2238791;48.7020788;Levická;44;Levická 44;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
20400;POINT (21.23940554 48.75541075);21.23940554;48.75541075;Mengusovská;29;Mengusovská 29;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
5348;POINT (21.2237371 48.7022583);21.2237371;48.7022583;Levická;40;Levická 40;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
5375;POINT (21.2544717 48.7235157);21.2544717;48.7235157;Mäsiarska;41A;Mäsiarska 41A;Bytový dom;Košice-Staré Mesto;Staré Mesto;Stredné Mesto;2.0
5394;POINT (21.2336092 48.7011532);21.2336092;48.7011532;Petzvalova;9;Petzvalova 9;Bytový dom;Košice-Západ;Západ;Terasa;16.0
5393;POINT (21.2332099 48.7018376);21.2332099;48.7018376;Mikovíniho;2;Mikovíniho 2;Bytový dom;Košice-Západ;Západ;Terasa;16.0
5392;POINT (21.2333194 48.7017339);21.2333194;48.7017339;Mikovíniho;4;Mikovíniho 4;Bytový dom;Košice-Západ;Západ;Terasa;16.0
5391;POINT (21.2336283 48.7016274);21.2336283;48.7016274;Petzvalova;3;Petzvalova 3;Bytový dom;Košice-Západ;Západ;Terasa;16.0
5390;POINT (21.2338342 48.7016338);21.2338342;48.7016338;Petzvalova;1;Petzvalova 1;Bytový dom;Košice-Západ;Západ;Terasa;16.0
20378;POINT (21.239636 48.751972);21.239636;48.751972;Huncovská;14A;Huncovská 14A;Bytový dom;Košice-Sever;Sever;Severné Mesto;11.0
5376;POINT (21.2545257 48.7194616);21.2545257;48.7194616;Alžbetina;34;Alžbetina 34;Bytový dom;Košice-Staré Mesto;Staré Mesto;Stredné Mesto;2.0
20501;POINT (21.2471239 48.7463967);21.2471239;48.7463967;Cesta pod Hradovou;22;Cesta pod Hradovou 22;Bytový dom;Košice-Sever;Sever;Severné Mesto;4.0
20505;POINT (21.2465768 48.7484907);21.2465768;48.7484907;Cesta pod Hradovou;30;Cesta pod Hradovou 30;Bytový dom;Košice-Sever;Sever;Severné Mesto;12.0
20506;POINT (21.2466766 48.7489139);21.2466766;48.7489139;Cesta pod Hradovou;32;Cesta pod Hradovou 32;Bytový dom;Košice-Sever;Sever;Severné Mesto;5.0
20507;POINT (21.2468857 48.7493562);21.2468857;48.7493562;Cesta pod Hradovou;34;Cesta pod Hradovou 34;Bytový dom;Košice-Sever;Sever;Severné Mesto;22.0
20508;POINT (21.2473022 48.7496577);21.2473022;48.7496577;Cesta pod Hradovou;36;Cesta pod Hradovou 36;Bytový dom;Košice-Sever;Sever;Severné Mesto;23.0
20509;POINT (21.2471522 48.7500275);21.2471522;48.7500275;Cesta pod Hradovou;38;Cesta pod Hradovou 38;Bytový dom;Košice-Sever;Sever;Severné Mesto;23.0
5322;POINT (21.2472263 48.7297597);21.2472263;48.7297597;Jesenná;8;Jesenná 8;Bytový dom;Košice-Staré Mesto;Staré Mesto;Letná;8.0
5321;POINT (21.2469033 48.7294495);21.2469033;48.7294495;Jarná;17;Jarná 17;Bytový dom;Košice-Staré Mesto;Staré Mesto;Letná;6.0
20531;POINT (21.2458935 48.7503979);21.2458935;48.7503979;Ďumbierska;7;Ďumbierska 7;Bytový dom;Košice-Sever;Sever;Severné Mesto;2.0
20532;POINT (21.2457991 48.7502525);21.2457991;48.7502525;Ďumbierska;5;Ďumbierska 5;Bytový dom;Košice-Sever;Sever;Severné Mesto;4.0
20503;POINT (21.2473529 48.7468461);21.2473529;48.7468461;Cesta pod Hradovou;24;Cesta pod Hradovou 24;Bytový dom;Košice-Sever;Sever;Severné Mesto;4.0
20500;POINT (21.2475228 48.7464729);21.2475228;48.7464729;Cesta pod Hradovou;20;Cesta pod Hradovou 20;Bytový dom;Košice-Sever;Sever;Severné Mesto;2.0
20498;POINT (21.2474809 48.7460825);21.2474809;48.7460825;Cesta pod Hradovou;12;Cesta pod Hradovou 12;Bytový dom;Košice-Sever;Sever;Severné Mesto;7.0
20471;POINT (21.243174 48.7448003);21.243174;48.7448003;Kavečianska cesta;21;Kavečianska cesta 21;Bytový dom;Košice-Sever;Sever;Severné Mesto;5.0
20472;POINT (21.275875620246 48.7244427330245);21.275875620246;48.7244427330245;Stará prešovská;9;Stará prešovská 9;Rodinný dom;Košice-Staré Mesto;Staré Mesto;Stredné Mesto;1.0
20473;POINT (21.2428061 48.7447424);21.2428061;48.7447424;Kavečianska cesta;23;Kavečianska cesta 23;Bytový dom;Košice-Sever;Sever;Severné Mesto;2.0
20474;POINT (21.2431589 48.7451652);21.2431589;48.7451652;Kavečianska cesta;25;Kavečianska cesta 25;Bytový dom;Košice-Sever;Sever;Severné Mesto;6.0
20475;POINT (21.2427899 48.7450995);21.2427899;48.7450995;Kavečianska cesta;27;Kavečianska cesta 27;Bytový dom;Košice-Sever;Sever;Severné Mesto;6.0
20476;POINT (21.2420661 48.7449824);21.2420661;48.7449824;Kavečianska cesta;31;Kavečianska cesta 31;Bytový dom;Košice-Sever;Sever;Severné Mesto;4.0
20477;POINT (21.241418 48.745835);21.241418;48.745835;Cyklistická;17;Cyklistická 17;Bytový dom;Košice-Sever;Sever;Severné Mesto;5.0
20478;POINT (21.2419215 48.7459271);21.2419215;48.7459271;Cyklistická;15;Cyklistická 15;Bytový dom;Košice-Sever;Sever;Severné Mesto;5.0
20479;POINT (21.2424839 48.746028);21.2424839;48.746028;Cyklistická;13;Cyklistická 13;Bytový dom;Košice-Sever;Sever;Severné Mesto;5.0
20480;POINT (21.2430455 48.746129);21.2430455;48.746129;Cyklistická;11;Cyklistická 11;Bytový dom;Košice-Sever;Sever;Severné Mesto;5.0
20481;POINT (21.2436123 48.7462307);21.2436123;48.7462307;Cyklistická;9;Cyklistická 9;Bytový dom;Košice-Sever;Sever;Severné Mesto;7.0
20482;POINT (21.2441722 48.746331);21.2441722;48.746331;Cyklistická;7;Cyklistická 7;Bytový dom;Košice-Sever;Sever;Severné Mesto;3.0
20483;POINT (21.2447338 48.7464308);21.2447338;48.7464308;Cyklistická;5;Cyklistická 5;Bytový dom;Košice-Sever;Sever;Severné Mesto;7.0
20484;POINT (21.2452416 48.7465259);21.2452416;48.7465259;Cyklistická;3;Cyklistická 3;Bytový dom;Košice-Sever;Sever;Severné Mesto;4.0
20485;POINT (21.2457445 48.7466138);21.2457445;48.7466138;Cyklistická;1;Cyklistická 1;Bytový dom;Košice-Sever;Sever;Severné Mesto;9.0
20487;POINT (21.2470014 48.7446796);21.2470014;48.7446796;Cesta pod Hradovou;2D;Cesta pod Hradovou 2D;Rodinný dom;Košice-Sever;Sever;Severné Mesto;1.0
20490;POINT (21.2470394 48.74495);21.2470394;48.74495;Cesta pod Hradovou;2;Cesta pod Hradovou 2;Bytový dom;Košice-Sever;Sever;Severné Mesto;1.0
20492;POINT (21.2472685 48.7452591);21.2472685;48.7452591;Cesta pod Hradovou;4;Cesta pod Hradovou 4;Bytový dom;Košice-Sever;Sever;Severné Mesto;2.0
20493;POINT (21.2473561 48.7457173);21.2473561;48.7457173;Cesta pod Hradovou;8;Cesta pod Hradovou 8;Bytový dom;Košice-Sever;Sever;Severné Mesto;6.0
20494;POINT (21.2469627 48.7455231);21.2469627;48.7455231;Cesta pod Hradovou;6;Cesta pod Hradovou 6;Bytový dom;Košice-Sever;Sever;Severné Mesto;5.0
20497;POINT (21.246918 48.7459378);21.246918;48.7459378;Cesta pod Hradovou;10;Cesta pod Hradovou 10;Bytový dom;Košice-Sever;Sever;Severné Mesto;4.0
18633;POINT (21.2159653 48.7083392);21.2159653;48.7083392;Drábova;18;Drábova 18;Bytový dom;Košice-Sídlisko KVP;Sídlisko KVP;Grunt;11.0
15736;POINT (21.311505 48.6788963);21.311505;48.6788963;Pri Teleku;15;Pri Teleku 15;Rodinný dom;Košice-Krásna;Krásna;Krásna;1.0
16720;POINT (21.2210093 48.71533);21.2210093;48.71533;Topásová;17;Topásová 17;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
16722;POINT (21.2205343 48.7163077);21.2205343;48.7163077;Topásová;16;Topásová 16;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
16725;POINT (21.2207324 48.7150251);21.2207324;48.7150251;Topásová;34;Topásová 34;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
16726;POINT (21.2207368 48.71487);21.2207368;48.71487;Topásová;36;Topásová 36;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
16730;POINT (21.2206214 48.7160456);21.2206214;48.7160456;Topásová;20;Topásová 20;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
16733;POINT (21.220715 48.7151984);21.220715;48.7151984;Topásová;32;Topásová 32;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
16734;POINT (21.2207634 48.7147259);21.2207634;48.7147259;Topásová;38;Topásová 38;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
16740;POINT (21.2232809 48.711609);21.2232809;48.711609;Plzenská;1;Plzenská 1;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
16710;POINT (21.2660961116784 48.7390912863085);21.2660961116784;48.7390912863085;Prúdová;5;Prúdová 5;Rodinný dom;Košice-Džungľa;Džungľa;Brody;1.0
16708;POINT (21.2213255 48.7143375);21.2213255;48.7143375;Topásová;33;Topásová 33;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
16681;POINT (21.220804 48.7164174);21.220804;48.7164174;Topásová;5;Topásová 5;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
16683;POINT (21.2685152482 48.7383824253);21.2685152482;48.7383824253;Člnková;50;Člnková 50;Rodinný dom;Košice-Džungľa;Džungľa;Brody;1.0
16684;POINT (21.2682123741143 48.7383356864505);21.2682123741143;48.7383356864505;Člnková;48;Člnková 48;Rodinný dom;Košice-Džungľa;Džungľa;Brody;1.0
16685;POINT (21.2850627498 48.6963538254);21.2850627498;48.6963538254;Baltická;28;Baltická 28;Rodinný dom;Košice-Nad jazerom;Nad jazerom;Jazero;1.0
16686;POINT (21.2851285174 48.6963858561);21.2851285174;48.6963858561;Baltická;29;Baltická 29;Rodinný dom;Košice-Nad jazerom;Nad jazerom;Jazero;1.0
16687;POINT (21.2851958104 48.696411501);21.2851958104;48.696411501;Baltická;30;Baltická 30;Rodinný dom;Košice-Nad jazerom;Nad jazerom;Jazero;1.0
16688;POINT (21.2852783 48.6964567);21.2852783;48.6964567;Baltická;31;Baltická 31;Rodinný dom;Košice-Nad jazerom;Nad jazerom;Jazero;1.0
16689;POINT (21.2852929 48.6964641);21.2852929;48.6964641;Baltická;32;Baltická 32;Rodinný dom;Košice-Nad jazerom;Nad jazerom;Jazero;1.0
16690;POINT (21.2853978 48.6965143);21.2853978;48.6965143;Baltická;33;Baltická 33;Rodinný dom;Košice-Nad jazerom;Nad jazerom;Jazero;1.0
16691;POINT (21.2847827862 48.6961175177);21.2847827862;48.6961175177;Baltická;34;Baltická 34;Rodinný dom;Košice-Nad jazerom;Nad jazerom;Jazero;1.0
16692;POINT (21.2848593726 48.6961131969);21.2848593726;48.6961131969;Baltická;35;Baltická 35;Rodinný dom;Košice-Nad jazerom;Nad jazerom;Jazero;1.0
16693;POINT (21.2849239 48.6961132);21.2849239;48.6961132;Baltická;36;Baltická 36;Rodinný dom;Košice-Nad jazerom;Nad jazerom;Jazero;1.0
16700;POINT (21.2216891 48.7145996);21.2216891;48.7145996;Československého odboja;82;Československého odboja 82;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
16702;POINT (21.2214201 48.7140081);21.2214201;48.7140081;Topásová;48;Topásová 48;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
16703;POINT (21.2217978 48.7135054);21.2217978;48.7135054;Topásová;52;Topásová 52;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
16704;POINT (21.2218398 48.7133353);21.2218398;48.7133353;Topásová;54;Topásová 54;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
16707;POINT (21.2214828 48.7141654);21.2214828;48.7141654;Topásová;35;Topásová 35;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
16835;POINT (21.2684235 48.7354129);21.2684235;48.7354129;Rampová;10A;Rampová 10A;Rodinný dom;Košice-Džungľa;Džungľa;Brody;1.0
7383;POINT (21.2207496 48.7075992);21.2207496;48.7075992;Plzenská;103;Plzenská 103;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
7414;POINT (21.3013433443112 48.7277128846898);21.3013433443112;48.7277128846898;Sv.Ladislava;124;Sv.Ladislava 124;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
7411;POINT (21.3018994687073 48.7278582165509);21.3018994687073;48.7278582165509;Sv.Ladislava;130;Sv.Ladislava 130;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
7410;POINT (21.3013986338625 48.7285930017173);21.3013986338625;48.7285930017173;Sv.Ladislava;119;Sv.Ladislava 119;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
7408;POINT (21.301202857153 48.7285455357677);21.301202857153;48.7285455357677;Sv.Ladislava;118;Sv.Ladislava 118;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
7403;POINT (21.2775416502335 48.7419138246565);21.2775416502335;48.7419138246565;Kalinovská;5;Kalinovská 5;Bytový dom;Košice-Dargovských hrdinov;Dargovských hrdinov;Furča;48.0
7506;POINT (21.2211408 48.709134);21.2211408;48.709134;Plzenská;65;Plzenská 65;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
7499;POINT (21.24259416 48.71444102);21.24259416;48.71444102;Stokrásková;15;Stokrásková 15;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
16569;POINT (21.2231371 48.7158642);21.2231371;48.7158642;Opálová;39;Opálová 39;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
16517;POINT (21.22535678 48.71945344);21.22535678;48.71945344;Popradská;64H;Popradská 64H;Bytový dom;Košice-Západ;Západ;Terasa;22.0
16515;POINT (21.22534813 48.71932216);21.22534813;48.71932216;Popradská;64G;Popradská 64G;Bytový dom;Košice-Západ;Západ;Terasa;22.0
7532;POINT (21.2210608 48.7067154);21.2210608;48.7067154;Plzenská;123;Plzenská 123;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
7528;POINT (21.2210917 48.7066357);21.2210917;48.7066357;Plzenská;125;Plzenská 125;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
7523;POINT (21.2209716 48.7087335);21.2209716;48.7087335;Plzenská;75;Plzenská 75;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
16493;POINT (21.22170209 48.71798223);21.22170209;48.71798223;Československého odboja;110;Československého odboja 110;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
16494;POINT (21.2239697 48.7140287);21.2239697;48.7140287;Diamantová;13;Diamantová 13;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
16496;POINT (21.2241745 48.7141058);21.2241745;48.7141058;Diamantová;15;Diamantová 15;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
16497;POINT (21.224363 48.7141779);21.224363;48.7141779;Diamantová;17;Diamantová 17;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
7517;POINT (21.2208706 48.7083211);21.2208706;48.7083211;Plzenská;85;Plzenská 85;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
16509;POINT (21.22534699 48.71918634);21.22534699;48.71918634;Popradská;64F;Popradská 64F;Bytový dom;Košice-Západ;Západ;Terasa;22.0
16510;POINT (21.22535192 48.71888585);21.22535192;48.71888585;Popradská;64D;Popradská 64D;Bytový dom;Košice-Západ;Západ;Terasa;22.0
16511;POINT (21.22534498 48.71902851);21.22534498;48.71902851;Popradská;64E;Popradská 64E;Bytový dom;Košice-Západ;Západ;Terasa;22.0
16512;POINT (21.2256322 48.7198837);21.2256322;48.7198837;Popradská;64T;Popradská 64T;Bytový dom;Košice-Západ;Západ;Terasa;22.0
16514;POINT (21.22534877 48.71971761);21.22534877;48.71971761;Popradská;64J;Popradská 64J;Bytový dom;Košice-Západ;Západ;Terasa;22.0
7498;POINT (21.2398527 48.7146074);21.2398527;48.7146074;Blatná;26;Blatná 26;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
7497;POINT (21.2399755 48.7149286);21.2399755;48.7149286;Blatná;18;Blatná 18;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
7469;POINT (21.2989560855724 48.7303589743691);21.2989560855724;48.7303589743691;Sv.Ladislava;78;Sv.Ladislava 78;Rodinný dom;Košice-Košická Nová Ves;Košická Nová Ves;Košická Nová Ves;1.0
7487;POINT (21.2399628 48.7149757);21.2399628;48.7149757;Blatná;16;Blatná 16;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
16596;POINT (21.222524 48.716175);21.222524;48.716175;Smaragdová;16;Smaragdová 16;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17098;POINT (21.221638 48.71094);21.221638;48.71094;Plzenská;23;Plzenská 23;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17099;POINT (21.2217294 48.7108291);21.2217294;48.7108291;Plzenská;25;Plzenská 25;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17102;POINT (21.2216132 48.7107773);21.2216132;48.7107773;Plzenská;27;Plzenská 27;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17103;POINT (21.221596 48.7106115);21.221596;48.7106115;Plzenská;31;Plzenská 31;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17106;POINT (21.2215913 48.7105262);21.2215913;48.7105262;Plzenská;33;Plzenská 33;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17109;POINT (21.2215754 48.7103781);21.2215754;48.7103781;Plzenská;37;Plzenská 37;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17110;POINT (21.221606 48.7102616);21.221606;48.7102616;Plzenská;39;Plzenská 39;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17113;POINT (21.2215721 48.710105);21.2215721;48.710105;Plzenská;43;Plzenská 43;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17116;POINT (21.2215829 48.709948);21.2215829;48.709948;Plzenská;47;Plzenská 47;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17117;POINT (21.2214657 48.7098857);21.2214657;48.7098857;Plzenská;49;Plzenská 49;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17095;POINT (21.2216969 48.7110061);21.2216969;48.7110061;Plzenská;21;Plzenská 21;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17094;POINT (21.221665 48.7110819);21.221665;48.7110819;Plzenská;19;Plzenská 19;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17091;POINT (21.2217106 48.7111648);21.2217106;48.7111648;Plzenská;17;Plzenská 17;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17090;POINT (21.2216999 48.7112436);21.2216999;48.7112436;Plzenská;15;Plzenská 15;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17205;POINT (21.2203888 48.7077049);21.2203888;48.7077049;Plzenská;14;Plzenská 14;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17190;POINT (21.2211625 48.7064681);21.2211625;48.7064681;Plzenská;129;Plzenská 129;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17199;POINT (21.2208822 48.70627);21.2208822;48.70627;Plzenská;34;Plzenská 34;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17200;POINT (21.2207427 48.7065747);21.2207427;48.7065747;Plzenská;30;Plzenská 30;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17202;POINT (21.2204494 48.7072085);21.2204494;48.7072085;Plzenská;22;Plzenská 22;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17204;POINT (21.2203862 48.7076241);21.2203862;48.7076241;Plzenská;16;Plzenská 16;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17208;POINT (21.2203873 48.7077855);21.2203873;48.7077855;Plzenská;12;Plzenská 12;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17209;POINT (21.2204065 48.7078696);21.2204065;48.7078696;Plzenská;10;Plzenská 10;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17212;POINT (21.2203876 48.7079581);21.2203876;48.7079581;Plzenská;8;Plzenská 8;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17187;POINT (21.220791 48.7078455);21.220791;48.7078455;Plzenská;97;Plzenská 97;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17185;POINT (21.2207974 48.7079319);21.2207974;48.7079319;Plzenská;95;Plzenská 95;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17154;POINT (21.2213743 48.7096343);21.2213743;48.7096343;Plzenská;55;Plzenská 55;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17157;POINT (21.2213129 48.7095516);21.2213129;48.7095516;Plzenská;57;Plzenská 57;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17158;POINT (21.2213013 48.7094789);21.2213013;48.7094789;Plzenská;59;Plzenská 59;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17161;POINT (21.2212516 48.7094078);21.2212516;48.7094078;Plzenská;61;Plzenská 61;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17163;POINT (21.2211099 48.7090356);21.2211099;48.7090356;Plzenská;67;Plzenská 67;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17164;POINT (21.2210527 48.7089531);21.2210527;48.7089531;Plzenská;69;Plzenská 69;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17167;POINT (21.2210401 48.7088943);21.2210401;48.7088943;Plzenská;71;Plzenská 71;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17168;POINT (21.2209835 48.7088034);21.2209835;48.7088034;Plzenská;73;Plzenská 73;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17170;POINT (21.2209108 48.7086425);21.2209108;48.7086425;Plzenská;77;Plzenská 77;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17173;POINT (21.2209002 48.7085559);21.2209002;48.7085559;Plzenská;79;Plzenská 79;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17174;POINT (21.2208534 48.7082677);21.2208534;48.7082677;Plzenská;87;Plzenská 87;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17177;POINT (21.2208388 48.7081782);21.2208388;48.7081782;Plzenská;89;Plzenská 89;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17179;POINT (21.2208249 48.7080943);21.2208249;48.7080943;Plzenská;91;Plzenská 91;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
17181;POINT (21.2672215 48.7585359);21.2672215;48.7585359;Aténska;1;Aténska 1;Bytový dom;Košice-Sídlisko Ťahanovce;Sídlisko Ťahanovce;Nové Ťahanovce;27.0
7234;POINT (21.2847710093029 48.7406391884997);21.2847710093029;48.7406391884997;Krosnianska;73;Krosnianska 73;Bytový dom;Košice-Dargovských hrdinov;Dargovských hrdinov;Furča;22.0
17184;POINT (21.2208167 48.7080161);21.2208167;48.7080161;Plzenská;93;Plzenská 93;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
7297;POINT (21.2248277 48.7062113);21.2248277;48.7062113;Kremnická;36;Kremnická 36;Rodinný dom;Košice-Západ;Západ;Terasa;3.0
7350;POINT (21.2267585 48.7082945);21.2267585;48.7082945;Brnenská;10A;Brnenská 10A;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
16917;POINT (21.2939332 48.6826555);21.2939332;48.6826555;Polárna;10;Polárna 10;Bytový dom;Košice-Nad jazerom;Nad jazerom;Jazero;27.0
16918;POINT (21.2940998 48.6825351);21.2940998;48.6825351;Polárna;12;Polárna 12;Bytový dom;Košice-Nad jazerom;Nad jazerom;Jazero;27.0
16919;POINT (21.2942568 48.6824161);21.2942568;48.6824161;Polárna;14;Polárna 14;Bytový dom;Košice-Nad jazerom;Nad jazerom;Jazero;27.0
16920;POINT (21.2944286 48.6822896);21.2944286;48.6822896;Polárna;16;Polárna 16;Bytový dom;Košice-Nad jazerom;Nad jazerom;Jazero;15.0
16921;POINT (21.294738 48.6820482);21.294738;48.6820482;Polárna;18;Polárna 18;Bytový dom;Košice-Nad jazerom;Nad jazerom;Jazero;15.0
16922;POINT (21.2942345 48.6814025);21.2942345;48.6814025;Ždiarska;5;Ždiarska 5;Bytový dom;Košice-Nad jazerom;Nad jazerom;Jazero;88.0
7352;POINT (21.2361401 48.72561371);21.2361401;48.72561371;Popradská;4B;Popradská 4B;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
7351;POINT (21.2359089 48.7256814);21.2359089;48.7256814;Popradská;4A;Popradská 4A;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
16916;POINT (21.2936866 48.6820041);21.2936866;48.6820041;Ždiarska;3;Ždiarska 3;Bytový dom;Košice-Nad jazerom;Nad jazerom;Jazero;46.0
16915;POINT (21.2929288 48.6823151);21.2929288;48.6823151;Ždiarska;1;Ždiarska 1;Bytový dom;Košice-Nad jazerom;Nad jazerom;Jazero;49.0
7373;POINT (21.2227804 48.7116286);21.2227804;48.7116286;Plzenská;5;Plzenská 5;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
1;POINT (21.2045075270096 48.7783717279005);21.2045075270096;48.7783717279005;K Ihrisku;16;K Ihrisku 16;Rodinný dom;Košice-Kavečany;Kavečany;Kavečany;1.0
7365;POINT (21.2223055 48.7115663);21.2223055;48.7115663;Plzenská;9;Plzenská 9;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
7362;POINT (21.2220571 48.7115417);21.2220571;48.7115417;Plzenská;11;Plzenská 11;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
7361;POINT (21.24471 48.7080329);21.24471;48.7080329;Moldavská;21;Moldavská 21;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
7339;POINT (21.2785143525669 48.743847908781);21.2785143525669;48.743847908781;Fábryho;7;Fábryho 7;Bytový dom;Košice-Dargovských hrdinov;Dargovských hrdinov;Furča;18.0
7316;POINT (21.2408736 48.7157589);21.2408736;48.7157589;Robotnícka;43;Robotnícka 43;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
7533;POINT (21.221612 48.7101761);21.221612;48.7101761;Plzenská;41;Plzenská 41;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
15960;POINT (21.1970973 48.6955442);21.1970973;48.6955442;Pytliacka;21;Pytliacka 21;Rodinný dom;Košice-Lorinčík;Lorinčík;Lorinčík;1.0
15951;POINT (21.2406331 48.7180588);21.2406331;48.7180588;Považská;1;Považská 1;Bytový dom;Košice-Západ;Západ;Terasa;40.0
15952;POINT (21.2422655 48.7168479);21.2422655;48.7168479;Fialková;5;Fialková 5;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
15953;POINT (21.2423876 48.7168494);21.2423876;48.7168494;Fialková;3;Fialková 3;Rodinný dom;Košice-Západ;Západ;Terasa;1.0
7720;POINT (21.2333495 48.7077936);21.2333495;48.7077936;Humenská;21;Humenská 21;Bytový dom;Košice-Západ;Západ;Terasa;19.0
